id,title,level,n_enrolled,n_lectures,date,price
403602,Forex Killing Divergence - How to trade with precision,All Levels,1168,11,2015-01-25,20
326948,Working Capital Management for CA / CFA / CPA Exams,Intermediate,2342,33,2014-10-25,25
537896,Risk Analysis - Capital Budgeting for CA / CS / CFA exams,All Levels,2268,47,2015-07-07,20
797762,Corporate Finance 101: Financial Statement Analysis & Ratios,All Levels,967,43,2016-03-20,50
674350,Mastering Futures Options for Beginners - Your Top 5 Plays!,Basic,1185,33,2016-02-02,200
439362,"Professional Options Trading, Simplified",All Levels,631,21,2015-04-17,200
42634,"Advanced Options Concepts - Probability, Greeks, Simulation",Intermediate,968,10,2013-02-27,60
494800,Accounting Basics - A Complete Study,All Levels,1132,332,2015-05-06,180
1222836,Case Studies in Macro Economics,Basic,114,22,2017-05-25,50
990440,My Forex Strategy that win consistently over and over,Intermediate,204,9,2016-10-29,200
109988,Understand Banks & Financial Markets ,All Levels,1548,34,2013-12-19,30
815482,Stock Technical Analysis with Python,All Levels,409,46,2016-04-12,50
569436,How to Become an Accountant from scratch!,Basic,1169,15,2015-08-20,40
803664,How to invest in Gold,Basic,249,39,2016-06-14,50
213154,Automate Your Finances,Basic,690,21,2014-05-08,20
484132,MBA Accounting and Finance for Managers(Paper MS04 of IGNOU),All Levels,1340,272,2015-07-19,150
640062,Accounting Made Easy: A Quick Guide to Financial Accounting,All Levels,274,18,2015-10-26,95
363404,Futures/Commodity Training (Basics),Basic,4863,6,2015-02-07,0
454724,Cost Accounting Marginal Costing Theory and Practice,All Levels,1923,31,2015-03-24,20
702278,The Big Volatility Short: The Best Trade On Wall Street!,All Levels,224,16,2016-04-25,200
323196,Master Finance in Three Hours,Basic,721,29,2014-10-28,20
1225686,Learn Options on Futures for Hedging Options and Stocks,Advanced,51,6,2017-05-23,60
443584,Option selling trading as income source. Beginners friendly,All Levels,1276,61,2015-04-06,195
1034074,Introduction to Value Growth Investing,All Levels,2768,10,2016-12-20,0
1209694,Become A Forex Trader - Forex trading like a professional,All Levels,1735,19,2017-05-28,0
418732,Hedge Fund Trading System,All Levels,8985,12,2015-03-06,0
757450,Bulletproof Personal Finance: Expert Asset Allocation,All Levels,1119,18,2016-02-10,45
403468,Financial Accounting: The Complete Introductory Crash Course,All Levels,2591,69,2015-01-26,100
761808,Learn About Trading Options from a real wallstreet trader,All Levels,1046,12,2016-02-21,20
614510,Forex Rate -Why it fluctuates -for CA / CMA / CS / CFA Exams,All Levels,2239,7,2015-09-20,20
519776,How to Build a Massive Stock Portfolio from Zero!,All Levels,1882,129,2015-07-20,200
805336,Introductory Forex Trading Course,Basic,5931,15,2016-05-04,0
828254,Budgeting Hacks to Build Wealth!,Basic,4931,7,2016-05-31,0
471440,Accounting and Finance for Bankers - A Comprehensive Study,All Levels,3056,316,2015-04-10,180
478598,Forex Prep Academy for Beginners-Real trades!,Basic,1303,44,2015-06-19,75
394636,Accounting for Deferred Taxes (Professional Course Level),All Levels,2924,11,2015-01-15,25
512004,TRADING TRUTHS,All Levels,1405,27,2015-06-12,50
1194426,The Binary Institute - Introductory Course in Binary Options,All Levels,1121,6,2017-04-27,0
538540,Forex Trading vs Option Trading,All Levels,1776,29,2015-07-08,95
406922,How to Invest in Stocks + Billionaire Investing Tips,All Levels,1643,19,2015-07-01,40
743914,Value Investing For Beginners,Basic,801,25,2016-05-11,100
419308,TRADING TACTICS,All Levels,951,62,2015-02-13,145
542028,MQL4 Tutorial Bootcamp - Trading Robot Coding in Metatrader4,Basic,1278,23,2015-07-02,30
482534,Ultimate Retirement: Build Your Own Dynamic Retirement Plan,All Levels,1184,37,2015-07-28,50
716136,build a solid foundation for trading options,All Levels,1115,8,2016-05-26,20
737514,Forex Scam: Avoid the scam today,All Levels,1086,28,2016-02-05,20
471446,Cost Accounting Crash Course,All Levels,3730,17,2015-04-10,20
920424,Option Trading for Rookies: Basic Option Strategies,All Levels,810,61,2016-08-25,95
49886,Business Analysis:  Working with Use Cases,All Levels,2338,5,2013-04-17,90
292462,Learn to Raise the Funds You Need via Crowdfunding,All Levels,3403,70,2014-09-19,20
211874,Business finances,Basic,4695,20,2014-05-07,75
754028,Financial Accounting - A Brief Introduction,Basic,17847,17,2016-02-24,0
546924,Trading Economic Indicators - Complete Trading System,Basic,2692,25,2015-09-17,50
105972,Foundation of Options Trading and Investing,All Levels,6374,14,2013-10-16,20
556068,Option Trading - How To Earn If You Can't Predict The Market,All Levels,2305,30,2015-07-22,145
1053272,The Financial Analyst Skills Training (FAST) course 2017,All Levels,589,138,2017-01-02,100
1273896,Covered Calls - Powerful Income Strategy for Stock Traders,Basic,22,8,2017-07-03,60
317572,Accounting 1 Simplified for You,Basic,2490,13,2014-11-10,45
738910,[Value Investing] Where White People Keep Their Money,Advanced,2715,20,2016-05-25,200
1015274,How to Start Investing: Made Simple and Easy,All Levels,1506,12,2016-11-25,200
934574,Basics of Commerce A Complete Study,All Levels,2197,105,2016-12-21,150
1110470,The Passive Investing Blueprint - Build Wealth Passively,All Levels,338,66,2017-03-08,200
988804,7 Steps: Your Introduction to Trading,Basic,1076,176,2016-11-04,25
529718,Forex - Elliott Wave Theory with Fibonacci. ,All Levels,2769,32,2015-06-19,20
998872,The Actuarial Profession: Basic Sciences and Principles,Basic,1531,7,2016-11-20,25
1023670,Investing in stocks: Avoid stock market loss,Basic,1136,13,2016-11-29,125
571394,QuickBooks Online: Complete Guide & Certification tips,All Levels,2187,91,2015-08-03,50
637176,Build Financial Models & Value Companies The Easy Way,All Levels,1609,18,2015-10-13,20
677802,Adventure Capital: How to pay off debt ,Basic,2895,14,2015-11-23,20
1084642,Chart Patterns Trading Demystified,All Levels,1023,29,2017-02-08,200
739390,Financial Planning & Analysis: Building a Company's Budget,All Levels,1988,27,2016-06-15,150
1134864,Simple things you must know before start FOREX (OFFER),Basic,1053,15,2017-03-10,200
489146,Practical Finance,All Levels,4497,11,2015-07-14,20
910650,Forex Trading: Comprehensive & Concise Forex Trading Course,All Levels,2379,44,2016-08-06,160
1079040,Leaps Options Trading System - Diagonal Leaps Options Spread,All Levels,993,16,2017-01-19,200
109622,Finance - Ratios Analysis & Interpretations,Basic,10338,41,2013-10-23,30
881378,Forex Trading -  Learn to Trade From Scratch!,Basic,1423,37,2016-06-19,20
474150,Technical Analysis tools for Stocks and Options trading,All Levels,3555,11,2015-04-12,40
1046724,Quantitative Trading Analysis with R,All Levels,567,53,2016-12-22,50
1095116,Penny Stocks King: How 2 really Trade Penny Stocks (6 Hours),All Levels,1085,48,2017-02-03,200
233900,Get Started With Penny Stocks -Step by Step Guide to Trading,All Levels,7159,18,2014-06-02,200
116128,CPA 101: How To Master Affiliate Marketing In No Time,All Levels,11517,21,2013-11-09,100
1249164,Corporate Internal Controls and Fraud Controls,Intermediate,1,12,2017-06-29,50
877106,"Forex trading tactics, that work!",Basic,10,5,2016-06-16,20
65105,Professional Risk Manager (PRM) Certification: Level 2,All Levels,41,55,2013-07-23,50
889066,Trading Options Basics,Basic,8,8,2016-07-01,200
28172,Practical Trading on Financial Futures & Options Markets,Basic,43,25,2012-11-12,50
257996,Bookkeeping made simple,Basic,23,19,2015-02-13,30
811534,The Visual Learning Basic Accounting Course,Basic,9,6,2016-05-03,20
95176,ChalkTalk: Financial Accounting,All Levels,25,108,2014-01-23,20
880564,The 7 fundamentals to Successful Cashflow Management,All Levels,7,12,2016-07-11,25
613944,How to trade options,Intermediate,12,9,2015-09-20,45
1208148,Coaching Course:Investment Analysis for your clients,Intermediate,1,6,2017-06-23,200
24815,Harnessing the Power of Growth Stocks,Intermediate,29,7,2012-10-31,50
736836,The Investment Banking Recruitment Series,All Levels,17,26,2016-02-06,40
462474,Business Banking 101,All Levels,132,14,2015-04-06,25
73938,CFA Level I Workshop 2: Financial Reporting & Analysis I ,All Levels,126,5,2013-08-12,20
158444,Breakout Patterns Workshop by Pattern Trader,All Levels,32,15,2016-09-09,60
577198,Asset Protection Using Offshore Companies,All Levels,480,21,2015-08-12,20
993160,Get Credit for Your EIN That's Not Linked to Your SSN,Basic,27,15,2016-12-14,20
233294,Financial Translation,Basic,167,29,2014-06-11,20
281844,How to Pick Stocks,All Levels,131,28,2014-09-15,20
1072156,Binary Beginners Mastery Strategy.,Basic,927,14,2017-05-02,0
607362,Accounting 101-Master Class for Understanding Business,All Levels,37,43,2015-10-10,20
1069866,High-Frequency Trading & Dark Pools,Basic,19,22,2017-04-18,40
25794,How To Crowdfund,All Levels,43,17,2012-10-02,30
387348,Financial Statement Fundamentals for Small Biz & Investors,Basic,751,61,2015-05-14,30
475912,Master The Stock Market with practice,All Levels,49,42,2015-05-15,35
332690,Introduction to Trade Theory (Technical Analysis) For Stocks,Basic,45,6,2014-11-24,20
830870,Forex Trading For Beginners: Technical Trading,Basic,1685,16,2016-04-28,0
199822,IAS 12 - Accounting for Income Taxes (Basics),All Levels,4269,17,2014-05-17,0
56058,Surpassing Your Kickstarter Goals,All Levels,124,12,2013-05-24,30
587232,Simple Linear Regression Analysis ( A Complete Course ),All Levels,811,29,2015-08-27,200
398798,Forex: Learn to Trade Forex and FX Consistently,All Levels,956,21,2015-01-20,50
130366,Trading: High-ROI Trading,Intermediate,126,47,2014-02-05,190
530430,Fundraising 101,Basic,26,5,2015-06-17,95
615204,Professional Bookkeeping & Accounting 2 - Bank Daybook,All Levels,91,36,2015-11-01,35
441016,Filing with Companies House UK,All Levels,30,9,2015-03-08,30
598722,"Build, Grow, and Protect Your Assets: A Step-by-Step Guide",All Levels,226,26,2015-09-23,195
1225674,The Advantages of ETF Options and Index Options Trading,Intermediate,52,9,2017-05-23,60
1167536,Learn to Trade Forex - from Beginner to Professional,All Levels,89,64,2017-04-06,195
979616,"Investing In Stocks For Big Gains, Fundamental Investing",All Levels,267,21,2016-10-22,200
528488,Introduction to Equity Markets,Basic,4770,31,2015-07-30,0
832832,Beginners Guide To Ichimoku Trading,All Levels,265,17,2016-04-27,20
256094,Financial Management - Ratio Analysis,Basic,2046,72,2014-07-05,20
975074,ALGOTECH Hedge Fund Method for Stock Market Trading,All Levels,605,4,2016-10-10,20
436488,Futures/Commodity Trading,All Levels,472,23,2015-03-05,50
72644,Complete Claritas Investment Certificate,All Levels,388,35,2013-08-05,50
980408,Introduction to the economics of public services regulation,Intermediate,98,69,2017-01-03,80
343886,Accounting Standard 3 - An Analysis,Intermediate,1888,11,2014-11-14,25
837322,Essentials of money value: Get a financial Life !,All Levels,0,20,2016-05-16,20
1157298,Introduction to Forex Trading Business For Beginners,Basic,0,27,2017-04-23,20
1282064,Cryptocurrency (BTC & ETH) Investment & Trading Course 2017,Basic,0,7,2017-07-06,20
1247992,Introduction to Project Management for Finance and Acct'g,Basic,0,9,2017-07-03,50
1251582,Best Practices in Corporate Budgeting,Intermediate,0,9,2017-06-29,50
1258666,Financial Statement Auditing Cycles,Intermediate,0,9,2017-06-29,50
1168172,Case studies on credit appraisal for bankers,Basic,0,15,2017-05-01,20
1233314,Building a Balanced Scorecard,Intermediate,0,11,2017-07-03,50
1276182,Options Trading Foundation: Your journey to competency...,Intermediate,0,5,2017-07-05,95
1187084,Forex how traders beat the markest with little experience,All Levels,0,16,2017-07-06,100
1084454,CFA Level 2- Quantitative Methods,All Levels,0,35,2017-07-02,40
885413,Foundations of Investing,Basic,0,18,2016-07-27,40
178602,Capital Market Road Map,All Levels,495,21,2014-03-11,50
601912,TRADING: 5K CHALLENGE,Intermediate,375,19,2015-09-12,55
831170,CurrencyFair - Avoid Bank Charges when converting currencies,All Levels,1730,11,2016-05-05,0
327788,Bitcoin - A Comprehensive Guide,All Levels,283,35,2015-01-27,20
324656,Forex Trading,All Levels,136,25,2014-11-18,95
1220862,"The True ' Secret Sauce  For Stock Market Success""",All Levels,23,30,2017-06-11,200
403628,Bookkeeping to Command Senior Bookkeeping Wages,All Levels,683,58,2015-03-06,55
280842,Take Your Career to the Next Level with MBA Finance,All Levels,618,19,2015-10-29,50
306360,How to Read Financial Statements:  Build Financial Literacy.,Basic,188,20,2014-12-19,25
521234,Accounting Books of Accounts (College Level),All Levels,911,18,2015-06-05,20
327962,Forex Trading Profitably,All Levels,512,15,2014-11-04,20
790034,Learn How to Trade Pump and Dumps. 5 Setups Well Explained.,All Levels,769,18,2016-03-14,50
400976,Bitcoin Trading 101,All Levels,302,19,2015-01-29,95
892446,Visualizing Data,Intermediate,149,63,2016-07-22,40
322118,IFRS Financial Reporting,All Levels,72,15,2014-10-24,55
1029062,Forex Trading System: Correlation EUR/GBP vs GBP/USD,Intermediate,33,26,2016-12-14,50
1048496,"SAP Crystal Reports:Master-Detail,Cross-Tab,Sub-Reports",All Levels,13,9,2016-12-26,50
501502,Learn Financial Accounting Different,All Levels,79,58,2015-05-24,20
74004,CFA Level I Workshop 4: Fixed Income and Equity,All Levels,139,6,2013-08-12,20
226084,"IAS37 - Provisions, Contingents Liabilities & Assets",All Levels,2247,29,2014-06-30,0
968056,What You Should Know to Become a Trader,All Levels,17,14,2016-09-29,125
1107904,Financial Reporting A Comprehensive Study,All Levels,45,72,2017-02-09,50
691180,An Abundance Mindset: How to Craft Yours,Basic,33,40,2016-01-22,50
843536,Forex Trading Profit 183%p.a : Trend is Our Friend-ALGOTREND,All Levels,54,12,2016-12-05,120
532836,How to Build a Massive Retirement Plan from Scratch!,Basic,1498,23,2015-06-22,200
493014,Financial modeling: Build a forward looking financial model,All Levels,2317,22,2015-05-05,20
955748,Trading for Beginners - Entry Level,Basic,5077,16,2016-10-03,0
49798,Bitcoin or How I Learned to Stop Worrying and Love Crypto,All Levels,65576,24,2013-04-20,0
429662,Trend Following Stocks: A Complete Trading System,Advanced,1202,64,2015-03-23,95
97338,Forex Basics,Basic,22344,26,2013-10-16,0
510178,Accounting Bank Reconciliation Statement (College Level),All Levels,2189,16,2015-05-25,20
1002282,Bitcoin - Ethereum: Trading -Watch me manage my own account!,All Levels,431,22,2016-11-12,165
706670,FOREX : Learn Technical Analysis,All Levels,1199,79,2016-01-01,200
275294,FastTrack to Stock Trading Strategies,All Levels,5685,12,2014-08-05,25
594936,Algorithmic futures trading - Investing with no experience,All Levels,1512,19,2015-09-14,195
521342,Succeed in Forex Even if You Don't Know Where to Start!,Basic,1806,211,2015-06-19,200
828740,Hedge Fund Accounting and Valuation,All Levels,668,11,2016-04-28,20
501960,"Binary, Forex, Stock and Bitcoin Trading Strategy",All Levels,3757,14,2015-05-28,0
486240,2 Easy Steps To Investment And Avoiding Traps,All Levels,828,20,2015-04-27,20
869652,Ethereum Course for Investors,All Levels,111,11,2016-06-09,40
1095700,Using Xero for your bookkeeping needs  do beautiful business,Basic,39,28,2017-02-27,95
169662,Capital Market Immersion,All Levels,613,142,2014-02-25,195
1041522,Forex Trading :RSI Indicator-A Secret Weapon,All Levels,57,14,2016-12-21,95
657130,"Trading Mindset, and Three Steps To Profitable Trading",Basic,246,24,2015-11-02,20
774570,Professional Bookkeeping & Accounting 4:Trial Balance & More,All Levels,83,21,2016-03-12,35
1078520,"Internal Controls - Design, Implementation and Monitoring",Basic,62,27,2017-03-20,195
